tempo,posicao,velocidade,aceleracao
0.0359,9999.9937,-0.3522,-9.8100
0.0360,9999.9936,-0.3532,-9.8100
0.0361,9999.9936,-0.3541,-9.8100
0.0362,9999.9936,-0.3551,-9.8100
0.0363,9999.9935,-0.3561,-9.8100
0.0364,9999.9935,-0.3571,-9.8100
0.0365,9999.9934,-0.3581,-9.8100
0.0366,9999.9934,-0.3590,-9.8100
0.0367,9999.9934,-0.3600,-9.8100
0.0368,9999.9933,-0.3610,-9.8100
0.0369,9999.9933,-0.3620,-9.8100
0.0370,9999.9933,-0.3630,-9.8100
0.0371,9999.9932,-0.3640,-9.8100
0.0372,9999.9932,-0.3649,-9.8100
0.0373,9999.9932,-0.3659,-9.8100
0.0374,9999.9931,-0.3669,-9.8100
0.0375,9999.9931,-0.3679,-9.8100
0.0376,9999.9930,-0.3689,-9.8100
0.0377,9999.9930,-0.3698,-9.8100
0.0378,9999.9930,-0.3708,-9.8100
0.0379,9999.9929,-0.3718,-9.8100
0.0380,9999.9929,-0.3728,-9.8100
0.0381,9999.9929,-0.3738,-9.8100
0.0382,9999.9928,-0.3747,-9.8100
0.0383,9999.9928,-0.3757,-9.8100
0.0384,9999.9927,-0.3767,-9.8100
0.0385,9999.9927,-0.3777,-9.8100
0.0386,9999.9927,-0.3787,-9.8100
0.0387,9999.9926,-0.3796,-9.8100
0.0388,9999.9926,-0.3806,-9.8100
0.0389,9999.9926,-0.3816,-9.8100
0.0390,9999.9925,-0.3826,-9.8100
0.0391,9999.9925,-0.3836,-9.8100
0.0392,9999.9924,-0.3846,-9.8100
0.0393,9999.9924,-0.3855,-9.8100
0.0394,9999.9924,-0.3865,-9.8100
0.0395,9999.9923,-0.3875,-9.8100
0.0396,9999.9923,-0.3885,-9.8100
0.0397,9999.9922,-0.3895,-9.8100
0.0398,9999.9922,-0.3904,-9.8100
0.0399,9999.9922,-0.3914,-9.8100
0.0400,9999.9921,-0.3924,-9.8100
0.0401,9999.9921,-0.3934,-9.8100
0.0402,9999.9921,-0.3944,-9.8100
0.0403,9999.9920,-0.3953,-9.8100
0.0404,9999.9920,-0.3963,-9.8100
0.0405,9999.9919,-0.3973,-9.8100
0.0406,9999.9919,-0.3983,-9.8100
0.0407,9999.9919,-0.3993,-9.8100
0.0408,9999.9918,-0.4002,-9.8100
0.0409,9999.9918,-0.4012,-9.8100
0.0410,9999.9917,-0.4022,-9.8100
0.0411,9999.9917,-0.4032,-9.8100
0.0412,9999.9917,-0.4042,-9.8100
0.0413,9999.9916,-0.4052,-9.8100
0.0414,9999.9916,-0.4061,-9.8100
0.0415,9999.9915,-0.4071,-9.8100
0.0416,9999.9915,-0.4081,-9.8100
0.0417,9999.9915,-0.4091,-9.8100
0.0418,9999.9914,-0.4101,-9.8100
0.0419,9999.9914,-0.4110,-9.8100
0.0420,9999.9913,-0.4120,-9.8100
0.0421,9999.9913,-0.4130,-9.8100
0.0422,9999.9912,-0.4140,-9.8100
0.0423,9999.9912,-0.4150,-9.8100
0.0424,9999.9912,-0.4159,-9.8100
0.0425,9999.9911,-0.4169,-9.8100
0.0426,9999.9911,-0.4179,-9.8100
0.0427,9999.9910,-0.4189,-9.8100
0.0428,9999.9910,-0.4199,-9.8100
0.0429,9999.9910,-0.4208,-9.8100
0.0430,9999.9909,-0.4218,-9.8100
0.0431,9999.9909,-0.4228,-9.8100
0.0432,9999.9908,-0.4238,-9.8100
0.0433,9999.9908,-0.4248,-9.8100
0.0434,9999.9907,-0.4258,-9.8100
0.0435,9999.9907,-0.4267,-9.8100
0.0436,9999.9907,-0.4277,-9.8100
