tempo,posicao,velocidade,aceleracao
0.4120,9999.1654,-4.0417,-9.8100
0.4130,9999.1613,-4.0515,-9.8100
0.4140,9999.1573,-4.0613,-9.8100
0.4150,9999.1532,-4.0711,-9.8100
0.4160,9999.1491,-4.0810,-9.8100
0.4170,9999.1450,-4.0908,-9.8100
0.4180,9999.1409,-4.1006,-9.8100
0.4190,9999.1368,-4.1104,-9.8100
0.4200,9999.1327,-4.1202,-9.8100
0.4210,9999.1286,-4.1300,-9.8100
0.4220,9999.1244,-4.1398,-9.8100
0.4230,9999.1203,-4.1496,-9.8100
0.4240,9999.1161,-4.1594,-9.8100
0.4250,9999.1119,-4.1692,-9.8100
0.4260,9999.1078,-4.1791,-9.8100
0.4270,9999.1036,-4.1889,-9.8100
0.4280,9999.0994,-4.1987,-9.8100
0.4290,9999.0952,-4.2085,-9.8100
0.4300,9999.0910,-4.2183,-9.8100
0.4310,9999.0867,-4.2281,-9.8100
0.4320,9999.0825,-4.2379,-9.8100
0.4330,9999.0782,-4.2477,-9.8100
0.4340,9999.0740,-4.2575,-9.8100
0.4350,9999.0697,-4.2673,-9.8100
0.4360,9999.0654,-4.2772,-9.8100
0.4370,9999.0612,-4.2870,-9.8100
0.4380,9999.0569,-4.2968,-9.8100
0.4390,9999.0526,-4.3066,-9.8100
0.4400,9999.0482,-4.3164,-9.8100
0.4410,9999.0439,-4.3262,-9.8100
0.4420,9999.0396,-4.3360,-9.8100
0.4430,9999.0352,-4.3458,-9.8100
0.4440,9999.0309,-4.3556,-9.8100
0.4450,9999.0265,-4.3654,-9.8100
0.4460,9999.0221,-4.3753,-9.8100
0.4470,9999.0177,-4.3851,-9.8100
0.4480,9999.0133,-4.3949,-9.8100
0.4490,9999.0089,-4.4047,-9.8100
0.4500,9999.0045,-4.4145,-9.8100
0.4510,9999.0001,-4.4243,-9.8100
0.4520,9998.9957,-4.4341,-9.8100
0.4530,9998.9912,-4.4439,-9.8100
0.4540,9998.9868,-4.4537,-9.8100
0.4550,9998.9823,-4.4635,-9.8100
0.4560,9998.9778,-4.4734,-9.8100
0.4570,9998.9734,-4.4832,-9.8100
0.4580,9998.9689,-4.4930,-9.8100
0.4590,9998.9644,-4.5028,-9.8100
0.4600,9998.9598,-4.5126,-9.8100
0.4610,9998.9553,-4.5224,-9.8100
0.4620,9998.9508,-4.5322,-9.8100
0.4630,9998.9462,-4.5420,-9.8100
0.4640,9998.9417,-4.5518,-9.8100
0.4650,9998.9371,-4.5616,-9.8100
0.4660,9998.9326,-4.5715,-9.8100
0.4670,9998.9280,-4.5813,-9.8100
0.4680,9998.9234,-4.5911,-9.8100
0.4690,9998.9188,-4.6009,-9.8100
0.4700,9998.9142,-4.6107,-9.8100
0.4710,9998.9096,-4.6205,-9.8100
0.4720,9998.9049,-4.6303,-9.8100
0.4730,9998.9003,-4.6401,-9.8100
0.4740,9998.8956,-4.6499,-9.8100
0.4750,9998.8910,-4.6597,-9.8100
0.4760,9998.8863,-4.6696,-9.8100
0.4770,9998.8816,-4.6794,-9.8100
0.4780,9998.8769,-4.6892,-9.8100
0.4790,9998.8722,-4.6990,-9.8100
0.4800,9998.8675,-4.7088,-9.8100
0.4810,9998.8628,-4.7186,-9.8100
0.4820,9998.8581,-4.7284,-9.8100
0.4830,9998.8533,-4.7382,-9.8100
0.4840,9998.8486,-4.7480,-9.8100
0.4850,9998.8438,-4.7578,-9.8100
0.4860,9998.8391,-4.7677,-9.8100
0.4870,9998.8343,-4.7775,-9.8100
0.4880,9998.8295,-4.7873,-9.8100
0.4890,9998.8247,-4.7971,-9.8100
0.4900,9998.8199,-4.8069,-9.8100
0.4910,9998.8151,-4.8167,-9.8100
0.4920,9998.8103,-4.8265,-9.8100
0.4930,9998.8054,-4.8363,-9.8100
0.4940,9998.8006,-4.8461,-9.8100
0.4950,9998.7957,-4.8559,-9.8100
0.4960,9998.7909,-4.8658,-9.8100
0.4970,9998.7860,-4.8756,-9.8100
0.4980,9998.7811,-4.8854,-9.8100
0.4990,9998.7762,-4.8952,-9.8100
0.5000,9998.7713,-4.9050,-9.8100
0.5010,9998.7664,-4.9148,-9.8100
0.5020,9998.7615,-4.9246,-9.8100
0.5030,9998.7565,-4.9344,-9.8100
0.5040,9998.7516,-4.9442,-9.8100
0.5050,9998.7466,-4.9540,-9.8100
0.5060,9998.7417,-4.9639,-9.8100
0.5070,9998.7367,-4.9737,-9.8100
0.5080,9998.7317,-4.9835,-9.8100
0.5090,9998.7267,-4.9933,-9.8100
0.5100,9998.7217,-5.0031,-9.8100
0.5110,9998.7167,-5.0129,-9.8100
0.5120,9998.7117,-5.0227,-9.8100
0.5130,9998.7066,-5.0325,-9.8100
0.5140,9998.7016,-5.0423,-9.8100
0.5150,9998.6965,-5.0521,-9.8100
0.5160,9998.6915,-5.0620,-9.8100
0.5170,9998.6864,-5.0718,-9.8100
0.5180,9998.6813,-5.0816,-9.8100
0.5190,9998.6762,-5.0914,-9.8100
0.5200,9998.6711,-5.1012,-9.8100
0.5210,9998.6660,-5.1110,-9.8100
0.5220,9998.6609,-5.1208,-9.8100
0.5230,9998.6558,-5.1306,-9.8100
0.5240,9998.6506,-5.1404,-9.8100
0.5250,9998.6455,-5.1502,-9.8100
0.5260,9998.6403,-5.1601,-9.8100
0.5270,9998.6352,-5.1699,-9.8100
0.5280,9998.6300,-5.1797,-9.8100
0.5290,9998.6248,-5.1895,-9.8100
0.5300,9998.6196,-5.1993,-9.8100
0.5310,9998.6144,-5.2091,-9.8100
0.5320,9998.6092,-5.2189,-9.8100
0.5330,9998.6039,-5.2287,-9.8100
0.5340,9998.5987,-5.2385,-9.8100
0.5350,9998.5934,-5.2483,-9.8100
0.5360,9998.5882,-5.2582,-9.8100
0.5370,9998.5829,-5.2680,-9.8100
0.5380,9998.5776,-5.2778,-9.8100
0.5390,9998.5724,-5.2876,-9.8100
0.5400,9998.5671,-5.2974,-9.8100
0.5410,9998.5617,-5.3072,-9.8100
0.5420,9998.5564,-5.3170,-9.8100
0.5430,9998.5511,-5.3268,-9.8100
0.5440,9998.5458,-5.3366,-9.8100
0.5450,9998.5404,-5.3464,-9.8100
0.5460,9998.5351,-5.3563,-9.8100
0.5470,9998.5297,-5.3661,-9.8100
0.5480,9998.5243,-5.3759,-9.8100
0.5490,9998.5189,-5.3857,-9.8100
0.5500,9998.5135,-5.3955,-9.8100
0.5510,9998.5081,-5.4053,-9.8100
0.5520,9998.5027,-5.4151,-9.8100
0.5530,9998.4973,-5.4249,-9.8100
0.5540,9998.4919,-5.4347,-9.8100
0.5550,9998.4864,-5.4445,-9.8100
0.5560,9998.4810,-5.4544,-9.8100
0.5570,9998.4755,-5.4642,-9.8100
0.5580,9998.4700,-5.4740,-9.8100
0.5590,9998.4645,-5.4838,-9.8100
0.5600,9998.4590,-5.4936,-9.8100
0.5610,9998.4535,-5.5034,-9.8100
0.5620,9998.4480,-5.5132,-9.8100
0.5630,9998.4425,-5.5230,-9.8100
0.5640,9998.4370,-5.5328,-9.8100
0.5650,9998.4314,-5.5426,-9.8100
0.5660,9998.4259,-5.5525,-9.8100
0.5670,9998.4203,-5.5623,-9.8100
0.5680,9998.4147,-5.5721,-9.8100
0.5690,9998.4092,-5.5819,-9.8100
0.5700,9998.4036,-5.5917,-9.8100
0.5710,9998.3980,-5.6015,-9.8100
0.5720,9998.3924,-5.6113,-9.8100
0.5730,9998.3867,-5.6211,-9.8100
0.5740,9998.3811,-5.6309,-9.8100
0.5750,9998.3755,-5.6407,-9.8100
0.5760,9998.3698,-5.6506,-9.8100
0.5770,9998.3642,-5.6604,-9.8100
0.5780,9998.3585,-5.6702,-9.8100
0.5790,9998.3528,-5.6800,-9.8100
0.5800,9998.3471,-5.6898,-9.8100
0.5810,9998.3414,-5.6996,-9.8100
0.5820,9998.3357,-5.7094,-9.8100
0.5830,9998.3300,-5.7192,-9.8100
0.5840,9998.3243,-5.7290,-9.8100
0.5850,9998.3185,-5.7388,-9.8100
0.5860,9998.3128,-5.7487,-9.8100
0.5870,9998.3070,-5.7585,-9.8100
0.5880,9998.3012,-5.7683,-9.8100
0.5890,9998.2955,-5.7781,-9.8100
0.5900,9998.2897,-5.7879,-9.8100
0.5910,9998.2839,-5.7977,-9.8100
0.5920,9998.2781,-5.8075,-9.8100
0.5930,9998.2723,-5.8173,-9.8100
0.5940,9998.2664,-5.8271,-9.8100
0.5950,9998.2606,-5.8369,-9.8100
0.5960,9998.2547,-5.8468,-9.8100
0.5970,9998.2489,-5.8566,-9.8100
0.5980,9998.2430,-5.8664,-9.8100
0.5990,9998.2371,-5.8762,-9.8100
0.6000,9998.2313,-5.8860,-9.8100
0.6010,9998.2254,-5.8958,-9.8100
0.6020,9998.2195,-5.9056,-9.8100
0.6030,9998.2135,-5.9154,-9.8100
