tempo,posicao,velocidade,aceleracao
4.4500,9902.6505,-43.6545,-9.8100
4.4600,9902.2129,-43.7526,-9.8100
4.4700,9901.7744,-43.8507,-9.8100
4.4800,9901.3349,-43.9488,-9.8100
4.4900,9900.8945,-44.0469,-9.8100
4.5000,9900.4530,-44.1450,-9.8100
4.5100,9900.0106,-44.2431,-9.8100
4.5200,9899.5672,-44.3412,-9.8100
4.5300,9899.1228,-44.4393,-9.8100
4.5400,9898.6774,-44.5374,-9.8100
4.5500,9898.2311,-44.6355,-9.8100
4.5600,9897.7837,-44.7336,-9.8100
4.5700,9897.3354,-44.8317,-9.8100
4.5800,9896.8861,-44.9298,-9.8100
4.5900,9896.4358,-45.0279,-9.8100
4.6000,9895.9846,-45.1260,-9.8100
4.6100,9895.5323,-45.2241,-9.8100
4.6200,9895.0791,-45.3222,-9.8100
4.6300,9894.6249,-45.4203,-9.8100
4.6400,9894.1697,-45.5184,-9.8100
4.6500,9893.7136,-45.6165,-9.8100
4.6600,9893.2564,-45.7146,-9.8100
4.6700,9892.7983,-45.8127,-9.8100
4.6800,9892.3392,-45.9108,-9.8100
4.6900,9891.8791,-46.0089,-9.8100
4.7000,9891.4180,-46.1070,-9.8100
4.7100,9890.9560,-46.2051,-9.8100
4.7200,9890.4929,-46.3032,-9.8100
4.7300,9890.0289,-46.4013,-9.8100
4.7400,9889.5639,-46.4994,-9.8100
4.7500,9889.0980,-46.5975,-9.8100
4.7600,9888.6310,-46.6956,-9.8100
4.7700,9888.1631,-46.7937,-9.8100
4.7800,9887.6941,-46.8918,-9.8100
4.7900,9887.2242,-46.9899,-9.8100
4.8000,9886.7534,-47.0880,-9.8100
4.8100,9886.2815,-47.1861,-9.8100
4.8200,9885.8087,-47.2842,-9.8100
4.8300,9885.3348,-47.3823,-9.8100
4.8400,9884.8600,-47.4804,-9.8100
4.8500,9884.3842,-47.5785,-9.8100
4.8600,9883.9075,-47.6766,-9.8100
4.8700,9883.4297,-47.7747,-9.8100
4.8800,9882.9510,-47.8728,-9.8100
4.8900,9882.4713,-47.9709,-9.8100
4.9000,9881.9906,-48.0690,-9.8100
4.9100,9881.5089,-48.1671,-9.8100
4.9200,9881.0263,-48.2652,-9.8100
4.9300,9880.5426,-48.3633,-9.8100
4.9400,9880.0580,-48.4614,-9.8100
4.9500,9879.5724,-48.5595,-9.8100
4.9600,9879.0859,-48.6576,-9.8100
4.9700,9878.5983,-48.7557,-9.8100
4.9800,9878.1098,-48.8538,-9.8100
4.9900,9877.6202,-48.9519,-9.8100
5.0000,9877.1298,-49.0500,-9.8100
5.0100,9876.6383,-49.1481,-9.8100
5.0200,9876.1458,-49.2462,-9.8100
5.0300,9875.6524,-49.3443,-9.8100
5.0400,9875.1579,-49.4424,-9.8100
5.0500,9874.6625,-49.5405,-9.8100
5.0600,9874.1661,-49.6386,-9.8100
5.0700,9873.6688,-49.7367,-9.8100
5.0800,9873.1704,-49.8348,-9.8100
5.0900,9872.6711,-49.9329,-9.8100
5.1000,9872.1708,-50.0310,-9.8100
5.1100,9871.6695,-50.1291,-9.8100
5.1200,9871.1672,-50.2272,-9.8100
5.1300,9870.6640,-50.3253,-9.8100
5.1400,9870.1597,-50.4234,-9.8100
5.1500,9869.6545,-50.5215,-9.8100
5.1600,9869.1483,-50.6196,-9.8100
5.1700,9868.6412,-50.7177,-9.8100
5.1800,9868.1330,-50.8158,-9.8100
5.1900,9867.6239,-50.9139,-9.8100
5.2000,9867.1137,-51.0120,-9.8100
5.2100,9866.6026,-51.1101,-9.8100
5.2200,9866.0906,-51.2082,-9.8100
5.2300,9865.5775,-51.3063,-9.8100
5.2400,9865.0635,-51.4044,-9.8100
5.2500,9864.5484,-51.5025,-9.8100
5.2600,9864.0324,-51.6006,-9.8100
5.2700,9863.5154,-51.6987,-9.8100
5.2800,9862.9975,-51.7968,-9.8100
5.2900,9862.4785,-51.8949,-9.8100
5.3000,9861.9586,-51.9930,-9.8100
5.3100,9861.4377,-52.0911,-9.8100
5.3200,9860.9158,-52.1892,-9.8100
5.3300,9860.3929,-52.2873,-9.8100
5.3400,9859.8691,-52.3854,-9.8100
5.3500,9859.3442,-52.4835,-9.8100
5.3600,9858.8184,-52.5816,-9.8100
5.3700,9858.2916,-52.6797,-9.8100
5.3800,9857.7638,-52.7778,-9.8100
5.3900,9857.2351,-52.8759,-9.8100
