tempo,posicao,velocidade,aceleracao
127.4398,2786.5926,-58.3758,-0.0000
127.7560,2768.1326,-58.3758,-0.0000
128.0722,2749.6726,-58.3758,-0.0000
128.3885,2731.2125,-58.3758,-0.0000
128.7047,2712.7525,-58.3758,-0.0000
129.0209,2694.2924,-58.3758,-0.0000
129.3372,2675.8324,-58.3758,-0.0000
129.6534,2657.3724,-58.3758,-0.0000
129.9696,2638.9123,-58.3758,-0.0000
130.2858,2620.4523,-58.3758,-0.0000
130.6021,2601.9923,-58.3758,-0.0000
130.9183,2583.5322,-58.3758,-0.0000
131.2345,2565.0722,-58.3758,-0.0000
131.5508,2546.6122,-58.3758,-0.0000
131.8670,2528.1521,-58.3758,-0.0000
132.1832,2509.6921,-58.3758,-0.0000
132.4994,2491.2321,-58.3758,-0.0000
132.8157,2472.7720,-58.3758,-0.0000
133.1319,2454.3120,-58.3758,-0.0000
133.4481,2435.8520,-58.3758,-0.0000
133.7643,2417.3919,-58.3758,-0.0000
134.0806,2398.9319,-58.3758,-0.0000
134.3968,2380.4718,-58.3758,-0.0000
134.7130,2362.0118,-58.3758,-0.0000
135.0293,2343.5518,-58.3758,-0.0000
135.3455,2325.0917,-58.3758,-0.0000
135.6617,2306.6317,-58.3758,-0.0000
135.9779,2288.1717,-58.3758,-0.0000
136.2942,2269.7116,-58.3758,-0.0000
136.6104,2251.2516,-58.3758,-0.0000
136.9266,2232.7916,-58.3758,-0.0000
137.2429,2214.3315,-58.3758,-0.0000
137.5591,2195.8715,-58.3758,-0.0000
137.8753,2177.4115,-58.3758,-0.0000
138.1915,2158.9514,-58.3758,-0.0000
138.5078,2140.4914,-58.3758,-0.0000
138.8240,2122.0314,-58.3758,-0.0000
139.1402,2103.5713,-58.3758,-0.0000
139.4564,2085.1113,-58.3758,-0.0000
139.7727,2066.6512,-58.3758,-0.0000
140.0889,2048.1912,-58.3758,-0.0000
140.4051,2029.7312,-58.3758,-0.0000
140.7214,2011.2711,-58.3758,-0.0000
141.0376,1992.8111,-58.3758,-0.0000
141.3538,1974.3511,-58.3758,-0.0000
141.6700,1955.8910,-58.3758,-0.0000
141.9863,1937.4310,-58.3758,-0.0000
142.3025,1918.9710,-58.3758,-0.0000
142.6187,1900.5109,-58.3758,-0.0000
142.9350,1882.0509,-58.3758,-0.0000
143.2512,1863.5909,-58.3758,-0.0000
143.5674,1845.1308,-58.3758,-0.0000
143.8836,1826.6708,-58.3758,-0.0000
144.1999,1808.2107,-58.3758,-0.0000
144.5161,1789.7507,-58.3758,-0.0000
144.8323,1771.2907,-58.3758,-0.0000
145.1485,1752.8306,-58.3758,-0.0000
145.4648,1734.3706,-58.3758,-0.0000
145.7810,1715.9106,-58.3758,-0.0000
146.0972,1697.4505,-58.3758,-0.0000
146.4135,1678.9905,-58.3758,-0.0000
146.7297,1660.5305,-58.3758,-0.0000
147.0459,1642.0704,-58.3758,-0.0000
147.3621,1623.6104,-58.3758,-0.0000
147.6784,1605.1504,-58.3758,-0.0000
147.9946,1586.6903,-58.3758,-0.0000
148.3108,1568.2303,-58.3758,-0.0000
148.6271,1549.7703,-58.3758,-0.0000
148.9433,1531.3102,-58.3758,-0.0000
149.2595,1512.8502,-58.3758,-0.0000
149.5757,1494.3901,-58.3758,-0.0000
149.8920,1475.9301,-58.3758,-0.0000
150.2082,1457.4701,-58.3758,-0.0000
150.5244,1439.0100,-58.3758,-0.0000
150.8406,1420.5500,-58.3758,-0.0000
151.1569,1402.0900,-58.3758,-0.0000
151.4731,1383.6299,-58.3758,-0.0000
151.7893,1365.1699,-58.3758,-0.0000
152.1056,1346.7099,-58.3758,-0.0000
152.4218,1328.2498,-58.3758,-0.0000
152.7380,1309.7898,-58.3758,-0.0000
153.0542,1291.3298,-58.3758,-0.0000
153.3705,1272.8697,-58.3758,-0.0000
153.6867,1254.4097,-58.3758,-0.0000
154.0029,1235.9497,-58.3758,-0.0000
154.3191,1217.4896,-58.3758,-0.0000
154.6354,1199.0296,-58.3758,-0.0000
154.9516,1180.5695,-58.3758,-0.0000
155.2678,1162.1095,-58.3758,-0.0000
155.5841,1143.6495,-58.3758,-0.0000
155.9003,1125.1894,-58.3758,-0.0000
156.2165,1106.7294,-58.3758,-0.0000
156.5327,1088.2694,-58.3758,-0.0000
156.8490,1069.8093,-58.3758,-0.0000
157.1652,1051.3493,-58.3758,-0.0000
157.4814,1032.8893,-58.3758,-0.0000
157.7977,1014.4292,-58.3758,-0.0000
158.1139,995.9692,-58.3758,-0.0000
158.4301,977.5092,-58.3758,-0.0000
158.7463,959.0491,-58.3758,-0.0000
159.0626,940.5891,-58.3758,-0.0000
159.3788,922.1291,-58.3758,-0.0000
159.6950,903.6690,-58.3758,-0.0000
160.0112,885.2090,-58.3758,-0.0000
160.3275,866.7489,-58.3758,-0.0000
160.6437,848.2889,-58.3758,-0.0000
160.9599,829.8289,-58.3758,-0.0000
161.2762,811.3688,-58.3758,-0.0000
161.5924,792.9088,-58.3758,-0.0000
161.9086,774.4488,-58.3758,-0.0000
